image_path,true_label,pred_label,probability,true_class,pred_class,correct,confidence
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12819_idx5_x1651_y2301_class1.png,1.0,1.0,0.99994445,BreastHisto,BreastHisto,True,0.99994445
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\14189_idx5_x451_y2201_class0.png,1.0,1.0,0.99999285,BreastHisto,BreastHisto,True,0.99999285
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\gt-809.jpg,0.0,0.0,1.4894055e-10,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\16085_idx5_x1051_y1751_class0.png,1.0,1.0,0.9998274,BreastHisto,BreastHisto,True,0.9998274
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9178_idx5_x1601_y701_class1.png,1.0,1.0,0.99984777,BreastHisto,BreastHisto,True,0.99984777
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10276_idx5_x1101_y351_class0.png,1.0,1.0,0.99994826,BreastHisto,BreastHisto,True,0.99994826
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\16896_idx5_x351_y301_class0.png,1.0,1.0,0.99994504,BreastHisto,BreastHisto,True,0.99994504
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\pt-443.jpg,0.0,0.0,3.0835887e-09,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\gt-797.jpg,0.0,0.0,6.285852e-10,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\gt-847.jpg,0.0,0.0,5.9917618e-09,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\mt-71.jpg,0.0,0.0,3.719214e-08,MRI,MRI,True,0.99999994
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\mt-151.jpg,0.0,0.0,9.488991e-10,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\gt-833.jpg,0.0,0.0,4.0029602e-10,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10302_idx5_x951_y1401_class1.png,1.0,1.0,0.9999535,BreastHisto,BreastHisto,True,0.9999535
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\14153_idx5_x401_y701_class1.png,1.0,1.0,0.9999876,BreastHisto,BreastHisto,True,0.9999876
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\8959_idx5_x1201_y2201_class1.png,1.0,1.0,0.99997807,BreastHisto,BreastHisto,True,0.99997807
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9083_idx5_x1901_y151_class1.png,1.0,1.0,0.99996126,BreastHisto,BreastHisto,True,0.99996126
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\pt-29.jpg,0.0,0.0,1.6761415e-08,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\14153_idx5_x1201_y1801_class1.png,1.0,1.0,0.999998,BreastHisto,BreastHisto,True,0.999998
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\15903_idx5_x451_y1401_class0.png,1.0,1.0,0.9999894,BreastHisto,BreastHisto,True,0.9999894
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\15510_idx5_x501_y501_class0.png,1.0,1.0,0.9999913,BreastHisto,BreastHisto,True,0.9999913
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9255_idx5_x1251_y1051_class0.png,1.0,1.0,0.9998078,BreastHisto,BreastHisto,True,0.9998078
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9250_idx5_x1551_y501_class0.png,1.0,1.0,0.99996316,BreastHisto,BreastHisto,True,0.99996316
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\8975_idx5_x2051_y2551_class0.png,1.0,1.0,0.9995573,BreastHisto,BreastHisto,True,0.9995573
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12626_idx5_x1801_y1951_class0.png,1.0,1.0,0.99929357,BreastHisto,BreastHisto,True,0.99929357
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12934_idx5_x2001_y1001_class1.png,1.0,1.0,0.99999905,BreastHisto,BreastHisto,True,0.99999905
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10302_idx5_x701_y2201_class0.png,1.0,1.0,0.9999105,BreastHisto,BreastHisto,True,0.9999105
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\14155_idx5_x1801_y1701_class0.png,1.0,1.0,0.9999285,BreastHisto,BreastHisto,True,0.9999285
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\15473_idx5_x2101_y1301_class1.png,1.0,1.0,0.9999536,BreastHisto,BreastHisto,True,0.9999536
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\13694_idx5_x1851_y901_class1.png,1.0,1.0,0.99997246,BreastHisto,BreastHisto,True,0.99997246
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\8956_idx5_x3251_y851_class0.png,1.0,1.0,0.99999785,BreastHisto,BreastHisto,True,0.99999785
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\15903_idx5_x951_y1551_class1.png,1.0,1.0,0.9999447,BreastHisto,BreastHisto,True,0.9999447
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\gt-61.jpg,0.0,0.0,1.5050584e-09,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\mt-29.jpg,0.0,0.0,1.9631845e-08,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\8980_idx5_x1451_y1_class0.png,1.0,1.0,0.9999919,BreastHisto,BreastHisto,True,0.9999919
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\gt-784.jpg,0.0,0.0,2.2462219e-08,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10278_idx5_x1101_y1301_class1.png,1.0,1.0,0.9997595,BreastHisto,BreastHisto,True,0.9997595
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\nt-367.jpg,0.0,0.0,6.341675e-08,MRI,MRI,True,0.99999994
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\nt-240.jpg,0.0,0.0,1.5428479e-07,MRI,MRI,True,0.9999998
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\mt-624.jpg,0.0,0.0,9.571266e-09,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\13459_idx5_x2901_y801_class0.png,1.0,1.0,0.999951,BreastHisto,BreastHisto,True,0.999951
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9346_idx5_x1501_y1151_class1.png,1.0,1.0,0.99998224,BreastHisto,BreastHisto,True,0.99998224
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\pt-773.jpg,0.0,0.0,8.899272e-09,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\nt-316.jpg,0.0,0.0,1.5817323e-08,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\nt-272.jpg,0.0,0.0,3.946694e-09,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10301_idx5_x1201_y1751_class0.png,1.0,1.0,0.99999905,BreastHisto,BreastHisto,True,0.99999905
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\13616_idx5_x1001_y2101_class1.png,1.0,1.0,0.99999535,BreastHisto,BreastHisto,True,0.99999535
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\15516_idx5_x2151_y1951_class1.png,1.0,1.0,0.9997391,BreastHisto,BreastHisto,True,0.9997391
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\pt-483.jpg,0.0,0.0,7.770705e-09,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\gt-375.jpg,0.0,0.0,7.5548284e-10,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9075_idx5_x3001_y1751_class0.png,1.0,1.0,0.9997298,BreastHisto,BreastHisto,True,0.9997298
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10288_idx5_x1301_y801_class0.png,1.0,1.0,0.9999926,BreastHisto,BreastHisto,True,0.9999926
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9037_idx5_x2151_y751_class0.png,1.0,1.0,0.9999956,BreastHisto,BreastHisto,True,0.9999956
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\pt-689.jpg,0.0,0.0,1.6424426e-09,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\16553_idx5_x951_y1701_class1.png,1.0,1.0,0.99979776,BreastHisto,BreastHisto,True,0.99979776
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\gt-159.jpg,0.0,0.0,2.1781004e-09,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\nt-197.jpg,0.0,0.0,3.5612435e-10,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12880_idx5_x601_y901_class1.png,1.0,1.0,0.9994978,BreastHisto,BreastHisto,True,0.9994978
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12890_idx5_x1651_y901_class1.png,1.0,1.0,0.9999784,BreastHisto,BreastHisto,True,0.9999784
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12896_idx5_x1551_y1601_class0.png,1.0,1.0,0.99999833,BreastHisto,BreastHisto,True,0.99999833
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\gt-32.jpg,0.0,0.0,9.253104e-10,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\mt-52.jpg,0.0,0.0,3.6694043e-08,MRI,MRI,True,0.99999994
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\nt-330.jpg,0.0,0.0,3.8819357e-09,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9261_idx5_x2551_y1151_class0.png,1.0,1.0,0.99999905,BreastHisto,BreastHisto,True,0.99999905
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\14189_idx5_x2301_y1001_class1.png,1.0,1.0,0.99999845,BreastHisto,BreastHisto,True,0.99999845
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10292_idx5_x1551_y1601_class1.png,1.0,1.0,0.9999472,BreastHisto,BreastHisto,True,0.9999472
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\14157_idx5_x3401_y1101_class0.png,1.0,1.0,0.9999006,BreastHisto,BreastHisto,True,0.9999006
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\13019_idx5_x1401_y801_class1.png,1.0,1.0,0.9999994,BreastHisto,BreastHisto,True,0.9999994
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\nt-398.jpg,0.0,0.0,1.4350451e-08,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\gt-538.jpg,0.0,0.0,1.1288461e-09,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\13688_idx5_x701_y701_class0.png,1.0,1.0,0.9999906,BreastHisto,BreastHisto,True,0.9999906
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9256_idx5_x1801_y1001_class0.png,1.0,1.0,0.99999964,BreastHisto,BreastHisto,True,0.99999964
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12749_idx5_x3501_y1651_class1.png,1.0,1.0,0.99999976,BreastHisto,BreastHisto,True,0.99999976
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9181_idx5_x251_y1801_class0.png,1.0,1.0,0.99999857,BreastHisto,BreastHisto,True,0.99999857
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9323_idx5_x901_y2851_class0.png,1.0,1.0,0.99985445,BreastHisto,BreastHisto,True,0.99985445
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9075_idx5_x501_y1001_class0.png,1.0,1.0,0.9999893,BreastHisto,BreastHisto,True,0.9999893
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\15516_idx5_x1501_y1601_class0.png,1.0,1.0,0.9999794,BreastHisto,BreastHisto,True,0.9999794
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\nt-183.jpg,0.0,0.0,1.0402478e-08,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\mt-349.jpg,0.0,0.0,1.008843e-08,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9266_idx5_x2401_y151_class0.png,1.0,1.0,0.999998,BreastHisto,BreastHisto,True,0.999998
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\mt-1.jpg,0.0,0.0,9.615247e-10,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12911_idx5_x751_y401_class0.png,1.0,1.0,0.99999774,BreastHisto,BreastHisto,True,0.99999774
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\15515_idx5_x101_y1951_class0.png,1.0,1.0,0.9999976,BreastHisto,BreastHisto,True,0.9999976
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\gt-47.jpg,0.0,0.0,7.1776585e-09,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10291_idx5_x3351_y401_class0.png,1.0,1.0,0.9999949,BreastHisto,BreastHisto,True,0.9999949
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12823_idx5_x2801_y1001_class1.png,1.0,1.0,0.9999945,BreastHisto,BreastHisto,True,0.9999945
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9041_idx5_x2501_y1051_class1.png,1.0,1.0,0.9999585,BreastHisto,BreastHisto,True,0.9999585
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9382_idx5_x551_y1251_class0.png,1.0,1.0,0.99999225,BreastHisto,BreastHisto,True,0.99999225
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\14155_idx5_x3601_y1701_class0.png,1.0,1.0,0.9999994,BreastHisto,BreastHisto,True,0.9999994
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\14155_idx5_x2251_y401_class1.png,1.0,1.0,0.9999887,BreastHisto,BreastHisto,True,0.9999887
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12752_idx5_x1801_y1251_class1.png,1.0,1.0,0.99998343,BreastHisto,BreastHisto,True,0.99998343
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\15472_idx5_x3001_y1651_class0.png,1.0,1.0,0.999967,BreastHisto,BreastHisto,True,0.999967
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9041_idx5_x2801_y2051_class1.png,1.0,1.0,0.99999905,BreastHisto,BreastHisto,True,0.99999905
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10308_idx5_x1451_y2501_class0.png,1.0,1.0,0.999998,BreastHisto,BreastHisto,True,0.999998
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9266_idx5_x601_y501_class0.png,1.0,1.0,0.9999161,BreastHisto,BreastHisto,True,0.9999161
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12930_idx5_x2051_y551_class0.png,1.0,1.0,0.999992,BreastHisto,BreastHisto,True,0.999992
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\mt-251.jpg,0.0,0.0,5.2220837e-08,MRI,MRI,True,0.99999994
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10288_idx5_x151_y1401_class0.png,1.0,1.0,0.99998367,BreastHisto,BreastHisto,True,0.99998367
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\gt-812.jpg,0.0,0.0,4.957988e-11,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9345_idx5_x2551_y1051_class1.png,1.0,1.0,0.999905,BreastHisto,BreastHisto,True,0.999905
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\8956_idx5_x351_y951_class0.png,1.0,1.0,0.99993753,BreastHisto,BreastHisto,True,0.99993753
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\14191_idx5_x2701_y1551_class0.png,1.0,1.0,0.99999225,BreastHisto,BreastHisto,True,0.99999225
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\mt-757.jpg,0.0,0.0,2.2797229e-09,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\gt-471.jpg,0.0,0.0,1.5702877e-09,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12820_idx5_x3101_y851_class1.png,1.0,1.0,0.9999769,BreastHisto,BreastHisto,True,0.9999769
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9290_idx5_x1651_y701_class1.png,1.0,1.0,0.99940383,BreastHisto,BreastHisto,True,0.99940383
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\16555_idx5_x701_y751_class1.png,1.0,1.0,0.99999917,BreastHisto,BreastHisto,True,0.99999917
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\13694_idx5_x1851_y1801_class1.png,1.0,1.0,0.9999988,BreastHisto,BreastHisto,True,0.9999988
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9123_idx5_x2651_y1901_class0.png,1.0,1.0,0.99999535,BreastHisto,BreastHisto,True,0.99999535
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\13019_idx5_x2851_y801_class0.png,1.0,1.0,0.9999938,BreastHisto,BreastHisto,True,0.9999938
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10277_idx5_x1151_y1301_class1.png,1.0,1.0,0.99998534,BreastHisto,BreastHisto,True,0.99998534
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10269_idx5_x151_y501_class0.png,1.0,1.0,0.9996669,BreastHisto,BreastHisto,True,0.9996669
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9382_idx5_x401_y51_class0.png,1.0,1.0,0.99998474,BreastHisto,BreastHisto,True,0.99998474
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9320_idx5_x951_y2251_class0.png,1.0,1.0,0.99999976,BreastHisto,BreastHisto,True,0.99999976
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\8867_idx5_x2801_y1451_class0.png,1.0,1.0,0.99995553,BreastHisto,BreastHisto,True,0.99995553
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\8917_idx5_x301_y1251_class0.png,1.0,1.0,0.9999993,BreastHisto,BreastHisto,True,0.9999993
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\13458_idx5_x351_y501_class0.png,1.0,1.0,0.99999833,BreastHisto,BreastHisto,True,0.99999833
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10302_idx5_x901_y1701_class1.png,1.0,1.0,0.99989223,BreastHisto,BreastHisto,True,0.99989223
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\13403_idx5_x1851_y1151_class0.png,1.0,1.0,0.9999459,BreastHisto,BreastHisto,True,0.9999459
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\mt-273.jpg,0.0,0.0,1.3705659e-07,MRI,MRI,True,0.9999999
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\16570_idx5_x2601_y1001_class1.png,1.0,1.0,0.9999325,BreastHisto,BreastHisto,True,0.9999325
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9073_idx5_x3051_y651_class0.png,1.0,1.0,0.99998665,BreastHisto,BreastHisto,True,0.99998665
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\14081_idx5_x2751_y701_class1.png,1.0,1.0,0.99998486,BreastHisto,BreastHisto,True,0.99998486
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12822_idx5_x951_y551_class1.png,1.0,1.0,0.99999654,BreastHisto,BreastHisto,True,0.99999654
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\gt-709.jpg,0.0,0.0,4.902982e-08,MRI,MRI,True,0.99999994
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9290_idx5_x801_y1551_class0.png,1.0,1.0,0.99950147,BreastHisto,BreastHisto,True,0.99950147
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\15510_idx5_x1901_y1801_class1.png,1.0,1.0,0.9999887,BreastHisto,BreastHisto,True,0.9999887
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\nt-389.jpg,0.0,0.0,3.528238e-06,MRI,MRI,True,0.9999965
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\14153_idx5_x1751_y1701_class0.png,1.0,1.0,0.9999877,BreastHisto,BreastHisto,True,0.9999877
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10273_idx5_x2151_y1951_class1.png,1.0,1.0,0.99999464,BreastHisto,BreastHisto,True,0.99999464
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\16896_idx5_x201_y351_class0.png,1.0,1.0,0.99999,BreastHisto,BreastHisto,True,0.99999
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12891_idx5_x1901_y1401_class1.png,1.0,1.0,0.99999785,BreastHisto,BreastHisto,True,0.99999785
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\nt-231.jpg,0.0,0.0,1.8357445e-08,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10268_idx5_x1601_y1301_class1.png,1.0,1.0,0.99992883,BreastHisto,BreastHisto,True,0.99992883
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9250_idx5_x1001_y901_class1.png,1.0,1.0,0.9999757,BreastHisto,BreastHisto,True,0.9999757
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12886_idx5_x901_y501_class1.png,1.0,1.0,0.99999535,BreastHisto,BreastHisto,True,0.99999535
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\14321_idx5_x1301_y501_class0.png,1.0,1.0,0.99999774,BreastHisto,BreastHisto,True,0.99999774
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\14191_idx5_x1801_y551_class0.png,1.0,1.0,0.9999912,BreastHisto,BreastHisto,True,0.9999912
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12817_idx5_x851_y1051_class1.png,1.0,1.0,0.99999964,BreastHisto,BreastHisto,True,0.99999964
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\15839_idx5_x951_y1051_class1.png,1.0,1.0,0.9999982,BreastHisto,BreastHisto,True,0.9999982
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\16165_idx5_x1651_y1101_class1.png,1.0,1.0,0.99974614,BreastHisto,BreastHisto,True,0.99974614
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10273_idx5_x1551_y1151_class1.png,1.0,1.0,0.99997926,BreastHisto,BreastHisto,True,0.99997926
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12910_idx5_x901_y451_class1.png,1.0,1.0,0.9999883,BreastHisto,BreastHisto,True,0.9999883
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\gt-764.jpg,0.0,0.0,1.4500616e-09,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12896_idx5_x1551_y951_class0.png,1.0,1.0,0.9999894,BreastHisto,BreastHisto,True,0.9999894
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10292_idx5_x1551_y2201_class1.png,1.0,1.0,0.9996025,BreastHisto,BreastHisto,True,0.9996025
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\16165_idx5_x2601_y101_class0.png,1.0,1.0,0.99979204,BreastHisto,BreastHisto,True,0.99979204
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10306_idx5_x501_y801_class0.png,1.0,1.0,0.999977,BreastHisto,BreastHisto,True,0.999977
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12822_idx5_x751_y851_class0.png,1.0,1.0,0.9999987,BreastHisto,BreastHisto,True,0.9999987
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12890_idx5_x1301_y751_class0.png,1.0,1.0,0.9999224,BreastHisto,BreastHisto,True,0.9999224
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\mt-44.jpg,0.0,0.0,4.168812e-08,MRI,MRI,True,0.99999994
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\14157_idx5_x2051_y1901_class0.png,1.0,1.0,0.9999925,BreastHisto,BreastHisto,True,0.9999925
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12907_idx5_x1151_y1901_class0.png,1.0,1.0,0.99999666,BreastHisto,BreastHisto,True,0.99999666
